State,County,Ship Date,Total Equip Quantity,Total Cost
CA,YOLO,2008-12-14 00:00:00,1,92290.0
CA,YOLO,2010-05-25 00:00:00,2,756.26
CA,YOLO,2011-09-22 00:00:00,1,193058.0
CA,YOLO,2012-01-26 00:00:00,3,568.98
CA,YOLO,2012-02-17 00:00:00,5300,23.28
CA,YOLO,2012-03-07 00:00:00,3,39922.27
CA,YOLO,2014-01-02 00:00:00,2,442.0
CA,YOLO,2014-01-07 00:00:00,15,50.81
CA,YOLO,2014-01-08 00:00:00,19,570.77
CA,YOLO,2014-01-14 00:00:00,26,295.48
CA,YOLO,2014-01-15 00:00:00,10,328.0
CA,YOLO,2014-02-04 00:00:00,38,105.25
CA,YOLO,2014-02-05 14:30:42,1,65070.0
CA,YOLO,2014-02-12 00:00:00,30,194.76
CA,YUBA,2006-03-17 00:00:00,5,2495.0
CA,YUBA,2006-12-27 00:00:00,5,2495.0
CA,YUBA,2011-07-14 00:00:00,30,58.03
CA,YUBA,2011-07-18 00:00:00,2,121.56
CA,YUBA,2012-07-10 00:00:00,16,1298.03
CA,YUBA,2012-07-11 00:00:00,1,47069.0
CA,YUBA,2012-07-30 00:00:00,5,8775.39
CA,YUBA,2012-08-17 00:00:00,5,7925.389999999999
CA,YUBA,2012-08-23 00:00:00,3,3848.0
CO,ADAMS,2006-07-31 00:00:00,12,5988.0
CO,ADAMS,2006-10-24 00:00:00,13,3238.0
CO,ADAMS,2006-10-30 00:00:00,5,690.0
CO,ADAMS,2007-02-22 00:00:00,4,552.0
CO,ADAMS,2007-03-27 00:00:00,5,690.0
CO,ADAMS,2011-03-11 00:00:00,2,4416.0
CO,ADAMS,2011-03-16 00:00:00,1,41253.0
CO,ADAMS,2011-06-22 00:00:00,2,276.0
CO,ADAMS,2011-10-11 00:00:00,1,25000.0
CO,ADAMS,2012-01-04 00:00:00,11,1061.93
CO,ADAMS,2012-01-12 00:00:00,18,620.9
CO,ADAMS,2012-02-07 00:00:00,2,7365.0
CO,ADAMS,2012-03-05 00:00:00,1,4500.0
CO,ADAMS,2012-03-12 00:00:00,52,1214.08
CO,ADAMS,2012-05-02 00:00:00,170,200.76
CO,ADAMS,2012-06-06 00:00:00,216,748.76
CO,ADAMS,2012-06-19 00:00:00,2,4904.0
CO,ADAMS,2012-08-08 00:00:00,116,681.02
CO,ADAMS,2013-11-07 00:00:00,40,3074.84
CO,ALAMOSA,2006-10-30 00:00:00,10,1380.0
CO,ALAMOSA,2008-04-09 00:00:00,4,1996.0
CO,ALAMOSA,2010-08-02 00:00:00,7,840.0
CO,ALAMOSA,2012-04-23 00:00:00,4,1996.0
CO,ARAPAHOE,2006-06-23 00:00:00,40,19960.0
CO,ARAPAHOE,2006-06-26 00:00:00,62,30938.0
CO,ARAPAHOE,2006-07-06 00:00:00,12,5988.0
CO,ARAPAHOE,2006-11-20 00:00:00,4,1996.0
CO,ARAPAHOE,2007-02-22 00:00:00,4,552.0
CO,ARAPAHOE,2007-09-07 00:00:00,49,15426.0
CO,ARAPAHOE,2012-01-10 00:00:00,55,542.88
CO,ARAPAHOE,2012-01-24 00:00:00,181,1057.38
CO,ARAPAHOE,2012-01-28 00:00:00,35,555.62
CO,ARAPAHOE,2012-01-29 00:00:00,131,41.99
CO,ARAPAHOE,2012-02-16 00:00:00,73,616.61
CO,ARAPAHOE,2012-02-18 00:00:00,10,15.65
CO,ARAPAHOE,2012-03-22 00:00:00,2,1279.0
CO,ARAPAHOE,2012-04-08 00:00:00,1,1041.4
CO,ARAPAHOE,2012-04-13 00:00:00,1,1041.4
CO,ARAPAHOE,2012-04-14 00:00:00,5,147.3
CO,ARAPAHOE,2012-05-19 00:00:00,8,49.67
CO,ARAPAHOE,2012-07-01 00:00:00,130,216.48000000000002
CO,ARAPAHOE,2012-07-02 00:00:00,6,656.0
CO,ARAPAHOE,2012-07-07 00:00:00,197,8006.78
CO,ARAPAHOE,2012-07-28 00:00:00,1,1110.1
CO,ARAPAHOE,2012-07-31 00:00:00,34,90.38
CO,ARAPAHOE,2012-08-01 00:00:00,135,168.75
CO,ARAPAHOE,2012-08-04 00:00:00,2,320.0
CO,ARAPAHOE,2012-08-11 00:00:00,6,48.379999999999995
CO,ARAPAHOE,2012-08-16 00:00:00,2,223.74
CO,ARAPAHOE,2012-08-17 00:00:00,1,46.55
CO,ARAPAHOE,2012-08-20 00:00:00,38,1403.76
CO,ARAPAHOE,2012-12-04 00:00:00,156,3383.28
CO,ARAPAHOE,2012-12-05 00:00:00,24,211.16
CO,ARAPAHOE,2012-12-18 00:00:00,466,3430.59
CO,ARAPAHOE,2013-01-03 00:00:00,90,439.56
CO,ARAPAHOE,2013-01-04 00:00:00,50,3.88
CO,ARAPAHOE,2013-01-12 00:00:00,9,0.0
CO,ARAPAHOE,2013-01-22 00:00:00,80,8.27
CO,ARAPAHOE,2013-01-23 00:00:00,447,1753.27
CO,ARAPAHOE,2013-02-05 00:00:00,200,3131.06
CO,ARAPAHOE,2013-02-14 00:00:00,30,233.92000000000002
CO,ARAPAHOE,2013-02-20 00:00:00,142,288.34
CO,ARAPAHOE,2013-02-27 00:00:00,162,10229.71
CO,ARAPAHOE,2013-03-12 00:00:00,193,5977.469999999999
CO,ARAPAHOE,2013-04-11 00:00:00,128,1349.61
CO,ARAPAHOE,2013-04-24 00:00:00,289,2133.29
CO,ARAPAHOE,2013-05-03 00:00:00,75,3968.4100000000003
CO,ARAPAHOE,2013-05-15 00:00:00,113,2375.67
CO,ARAPAHOE,2013-05-30 00:00:00,20,87535.9
CO,ARAPAHOE,2013-06-13 00:00:00,39,6827.2
CO,ARAPAHOE,2013-06-20 00:00:00,165,1329.68
CO,ARAPAHOE,2013-06-24 00:00:00,2,0.0
CO,ARAPAHOE,2013-06-27 00:00:00,278,60405.770000000004
CO,ARAPAHOE,2013-07-11 00:00:00,75,108.09
CO,ARAPAHOE,2013-08-13 00:00:00,325,2836.82
CO,ARAPAHOE,2013-08-28 00:00:00,163,1892.27
CO,ARAPAHOE,2013-09-12 00:00:00,167,1200.98
CO,ARAPAHOE,2013-10-02 00:00:00,97,4217.71
CO,ARAPAHOE,2013-10-23 00:00:00,362,2577.14
CO,ARAPAHOE,2013-10-31 00:00:00,54,1197.65
CO,ARAPAHOE,2013-11-05 00:00:00,32,5383.95
CO,ARAPAHOE,2013-11-06 00:00:00,1,412000.0
CO,ARAPAHOE,2013-11-26 00:00:00,54,2267.05
CO,ARAPAHOE,2013-12-11 00:00:00,97,5086.06
CO,ARAPAHOE,2013-12-16 00:00:00,11,328.0
CO,ARAPAHOE,2013-12-30 00:00:00,1,0.0
CO,ARAPAHOE,2014-01-15 00:00:00,148,497.56
CO,ARAPAHOE,2014-02-12 00:00:00,146,6407.49
CO,ARAPAHOE,2014-02-25 00:00:00,179,104203.52999999998
CO,ARAPAHOE,2014-02-27 00:00:00,3,675.45
CO,ARAPAHOE,2014-03-13 00:00:00,39,638.0
CO,ARAPAHOE,2014-03-19 00:00:00,28,414.12
CO,ARAPAHOE,2014-03-25 00:00:00,3,0.0
CO,ARAPAHOE,2014-04-01 00:00:00,3,75.23
CO,ARAPAHOE,2014-04-07 00:00:00,17,97.96
CO,ARCHULETA,2006-10-23 00:00:00,7,3493.0
CO,ARCHULETA,2011-02-04 00:00:00,3,6624.0
CO,ARCHULETA,2013-07-10 00:00:00,129,53256.32
CO,ARCHULETA,2013-07-11 00:00:00,2,135665.0
CO,ARCHULETA,2013-07-24 00:00:00,22,9204.29
CO,ARCHULETA,2013-07-25 00:00:00,1,85185.0
CO,ARCHULETA,2013-07-30 00:00:00,210,31222.75
CO,ARCHULETA,2013-07-31 00:00:00,306,29404.47
CO,ARCHULETA,2013-08-13 00:00:00,115,457.46999999999997
CO,ARCHULETA,2013-08-19 00:00:00,57,2982.6000000000004
CO,ARCHULETA,2013-08-28 00:00:00,1,111395.0
CO,ARCHULETA,2013-09-13 00:00:00,101,1758.11
CO,ARCHULETA,2013-09-25 00:00:00,151,3685.7400000000002
CO,ARCHULETA,2013-10-01 00:00:00,194,1312.82
CO,ARCHULETA,2013-10-31 00:00:00,244,3708.9
CO,ARCHULETA,2013-11-20 00:00:00,598,5821.29
CO,ARCHULETA,2013-12-05 00:00:00,191,36033.54
CO,ARCHULETA,2013-12-11 00:00:00,8,20.93
CO,ARCHULETA,2013-12-30 00:00:00,284,301.34000000000003
CO,ARCHULETA,2014-01-27 00:00:00,309,6036.4
CO,ARCHULETA,2014-02-10 00:00:00,51,13853.539999999999
CO,ARCHULETA,2014-02-24 00:00:00,13,9292.04
CO,ARCHULETA,2014-03-17 00:00:00,173,1878.2
CO,ARCHULETA,2014-03-25 00:00:00,7,2000.21
CO,ARCHULETA,2014-04-21 00:00:00,253,616.13
CO,BACA,2006-10-23 00:00:00,2,276.0
CO,BACA,2008-07-31 00:00:00,4,234.84
CO,BACA,2008-08-01 00:00:00,1,499.0
CO,BACA,2011-08-30 00:00:00,1,25000.0
CO,BACA,2011-09-08 00:00:00,1,25000.0
CO,BACA,2012-01-19 00:00:00,4,69199.0
CO,BACA,2012-01-30 00:00:00,31,391.12
CO,BACA,2012-03-07 00:00:00,45,5538.21
CO,BACA,2012-06-19 00:00:00,5,63022.77
CO,BACA,2013-01-24 00:00:00,1,47069.0
CO,BENT,2006-11-15 00:00:00,1,120.0
CO,BENT,2010-08-02 00:00:00,2,240.0
CO,BENT,2011-02-03 00:00:00,1,1445.0
CO,BENT,2011-02-18 00:00:00,1,1060.0
CO,BENT,2011-11-25 00:00:00,8,31.94
CO,BENT,2011-12-08 00:00:00,10,2400.0
CO,BENT,2011-12-28 00:00:00,2,64052.0
CO,BENT,2012-01-27 00:00:00,10,38455.85
CO,BENT,2012-02-02 00:00:00,6,43153.17
CO,BENT,2012-02-16 00:00:00,221,4360.87
CO,BENT,2012-11-21 00:00:00,6,756.0
CO,BENT,2013-04-19 00:00:00,23,9.31
CO,BENT,2014-01-03 05:34:28,1,138.0
CO,BOULDER,2006-10-23 00:00:00,4,1274.0
CO,BOULDER,2010-11-04 00:00:00,12,704.52
CO,BOULDER,2011-11-14 00:00:00,24,20.3
CO,BOULDER,2011-12-27 00:00:00,40,4800.0
CO,BOULDER,2012-01-05 00:00:00,200,9.31
CO,CHAFFEE,2006-10-24 00:00:00,5,690.0
CO,CHAFFEE,2006-11-20 00:00:00,4,1996.0
CO,CHAFFEE,2011-02-10 00:00:00,4,8832.0
CO,CHAFFEE,2011-12-10 00:00:00,3,360.0
CO,CHEYENNE,2006-10-24 00:00:00,3,138.0
CO,CLEAR CREEK,2006-10-24 00:00:00,4,3554.0
CO,CLEAR CREEK,2006-11-08 00:00:00,2,276.0
CO,CLEAR CREEK,2007-08-28 00:00:00,1,499.0
CO,CLEAR CREEK,2009-07-21 00:00:00,1,550.0
CO,CLEAR CREEK,2010-10-18 00:00:00,1,65070.0
CO,CLEAR CREEK,2011-03-01 00:00:00,2,4416.0
CO,CONEJOS,2010-08-02 00:00:00,5,354.84000000000003
CO,CONEJOS,2012-04-16 00:00:00,2,50000.0
CO,CONEJOS,2012-04-20 00:00:00,3,414.0
CO,CONEJOS,2012-05-08 00:00:00,1,15000.0
CO,CONEJOS,2012-05-16 00:00:00,6,33900.0
CO,CONEJOS,2012-05-29 00:00:00,3,50116.13
CO,COSTILLA,2010-08-02 00:00:00,1,120.0
CO,COSTILLA,2014-01-23 00:00:00,1,44722.0
CO,CUSTER,2008-08-18 00:00:00,3,414.0
CO,CUSTER,2011-03-29 00:00:00,1,2208.0
CO,DELTA,2006-06-26 00:00:00,2,998.0
CO,DELTA,2006-10-17 00:00:00,4,1996.0
CO,DELTA,2006-10-24 00:00:00,4,1996.0
CO,DELTA,2008-04-09 00:00:00,3,414.0
CO,DELTA,2011-03-11 00:00:00,1,2208.0
CO,DELTA,2012-05-29 00:00:00,1,65070.0
CO,DENVER,2010-08-02 00:00:00,50,6000.0
CO,DENVER,2011-08-26 00:00:00,8,600.3299999999999
CO,DENVER,2011-09-05 00:00:00,15,41.99
CO,DENVER,2011-10-02 00:00:00,6,58.03
CO,DENVER,2011-10-11 00:00:00,3,75000.0
CO,DENVER,2011-10-13 00:00:00,1,25000.0
CO,DENVER,2011-10-29 00:00:00,5,28.81
CO,DENVER,2011-10-30 00:00:00,5,186.57
CO,DENVER,2011-11-05 00:00:00,10,41.67
CO,DENVER,2011-11-22 00:00:00,2,276.0
CO,DENVER,2011-11-28 00:00:00,2,4517.0
CO,DENVER,2011-12-10 00:00:00,10,5.81
CO,DENVER,2012-01-04 00:00:00,38,1632.37
CO,DENVER,2012-01-17 00:00:00,1,405.49
CO,DENVER,2012-01-24 00:00:00,133,1127.35
CO,DENVER,2012-01-25 00:00:00,384,4466.4
CO,DENVER,2012-01-30 00:00:00,266,3261.27
CO,DENVER,2012-02-03 00:00:00,227,2146.81
CO,DENVER,2012-02-16 00:00:00,347,1846.6100000000001
CO,DENVER,2012-02-17 00:00:00,1,355.0
CO,DENVER,2012-02-28 00:00:00,10,102.38
CO,DENVER,2012-03-01 00:00:00,197,1398.6
CO,DENVER,2012-03-09 00:00:00,5,6120.0
CO,DENVER,2012-03-23 00:00:00,56,2775.52
CO,DENVER,2012-04-10 00:00:00,24,563.56
CO,DENVER,2012-04-25 00:00:00,541,3355.66
CO,DENVER,2012-05-03 00:00:00,838,4640.38
CO,DENVER,2012-05-15 00:00:00,121,1273.21
CO,DENVER,2012-06-06 00:00:00,94,174.66
CO,DENVER,2012-06-07 00:00:00,122,1196.25
CO,DENVER,2012-07-02 00:00:00,164,2697.54
CO,DENVER,2012-07-11 00:00:00,316,3703.5899999999997
CO,DENVER,2012-07-19 00:00:00,75,16.31
CO,DENVER,2012-08-13 00:00:00,167,1328.25
CO,DENVER,2012-12-14 00:00:00,10,587.1
CO,DENVER,2013-11-18 00:00:00,34,1013.6999999999999
CO,DOUGLAS,2006-10-24 00:00:00,54,26946.0
CO,DOUGLAS,2008-04-10 00:00:00,4,1996.0
CO,DOUGLAS,2008-12-05 00:00:00,15,2070.0
CO,DOUGLAS,2010-08-02 00:00:00,7,840.0
CO,DOUGLAS,2012-03-19 00:00:00,41,56.62
CO,DOUGLAS,2012-04-12 00:00:00,61,1166.6299999999999
CO,EAGLE,2006-10-23 00:00:00,6,2994.0
CO,EAGLE,2006-11-09 00:00:00,1,499.0
CO,EAGLE,2008-08-18 00:00:00,4,552.0
CO,EAGLE,2010-02-15 00:00:00,2,944.0
CO,EAGLE,2010-02-25 00:00:00,7,328.0
CO,EAGLE,2010-03-08 00:00:00,4,36.24
CO,EAGLE,2010-03-17 00:00:00,2,159.24
CO,EAGLE,2010-11-21 00:00:00,10,96.65
CO,EAGLE,2011-02-25 00:00:00,14,1103.1
CO,EAGLE,2011-03-11 00:00:00,1,2208.0
CO,EAGLE,2011-04-17 00:00:00,1,446.0
CO,EAGLE,2011-12-10 00:00:00,16,2064.0
CO,EAGLE,2013-08-14 00:00:00,1,10985.0
CO,EL PASO,2006-06-15 00:00:00,3,3055.0
CO,EL PASO,2006-07-31 00:00:00,43,21457.0
CO,EL PASO,2006-10-24 00:00:00,140,69860.0
CO,EL PASO,2006-10-30 00:00:00,2,276.0
CO,EL PASO,2006-11-09 00:00:00,3,1497.0
CO,EL PASO,2007-02-19 00:00:00,1,1278.0
CO,EL PASO,2007-02-22 00:00:00,6,828.0
CO,EL PASO,2007-03-27 00:00:00,8,1104.0
CO,EL PASO,2009-06-17 00:00:00,1,65070.0
CO,EL PASO,2010-11-05 00:00:00,1,90209.0
CO,EL PASO,2011-02-01 00:00:00,5,1060.0
CO,EL PASO,2011-04-06 00:00:00,1,2450.0
CO,EL PASO,2011-04-26 00:00:00,6,328.0
CO,EL PASO,2011-05-02 00:00:00,11,20.3
CO,EL PASO,2011-06-02 00:00:00,2,58.03
CO,EL PASO,2011-07-05 00:00:00,5,48107.0
CO,EL PASO,2011-08-01 00:00:00,4,24.69
CO,EL PASO,2011-08-16 00:00:00,1,328.0
CO,EL PASO,2011-08-23 00:00:00,1,1027.29
CO,EL PASO,2011-09-12 00:00:00,1,635.0
CO,EL PASO,2011-09-13 00:00:00,3,5.79
CO,EL PASO,2011-09-21 00:00:00,10,0.0
CO,EL PASO,2011-11-09 00:00:00,2,271.15
CO,EL PASO,2011-11-23 00:00:00,3,399.0
CO,EL PASO,2011-11-30 00:00:00,3,105.0
CO,EL PASO,2012-01-03 00:00:00,90,9.31
CO,EL PASO,2012-01-09 00:00:00,2,58.03
CO,EL PASO,2012-01-10 00:00:00,1165,33.79
CO,EL PASO,2012-01-19 00:00:00,88,1237.15
CO,EL PASO,2012-01-31 00:00:00,40,60.45
CO,EL PASO,2012-02-01 00:00:00,2,8313.0
CO,EL PASO,2012-02-07 00:00:00,15,60.45
CO,EL PASO,2012-03-07 00:00:00,70,124.60000000000001
CO,EL PASO,2012-03-27 00:00:00,2,1100.0
CO,EL PASO,2012-04-10 00:00:00,11,92.25
CO,EL PASO,2012-04-27 00:00:00,1,138.0
CO,EL PASO,2012-05-01 00:00:00,13,184.5
CO,EL PASO,2012-05-21 00:00:00,6,1673.13
CO,EL PASO,2012-05-24 00:00:00,32,540.7
CO,EL PASO,2012-07-03 00:00:00,13,184.5
CO,EL PASO,2012-07-09 00:00:00,2,15.63
CO,EL PASO,2012-07-16 00:00:00,1,2250.0
CO,EL PASO,2012-07-19 00:00:00,2,315.8
CO,EL PASO,2012-07-24 00:00:00,1,261.93
CO,EL PASO,2012-07-31 00:00:00,1,100.0
CO,EL PASO,2012-08-07 00:00:00,2,358.73
CO,EL PASO,2012-08-16 00:00:00,8,222.96
CO,EL PASO,2012-08-20 00:00:00,3,337.49
CO,EL PASO,2012-10-31 00:00:00,4,43.37
CO,EL PASO,2012-11-07 00:00:00,28,203.81
CO,EL PASO,2012-12-03 00:00:00,4,1853.12
CO,EL PASO,2012-12-12 00:00:00,3,2431.09
CO,EL PASO,2013-01-03 00:00:00,6,24000.0
CO,EL PASO,2013-01-17 00:00:00,62,15744.150000000001
CO,EL PASO,2013-01-22 00:00:00,1,0.0
CO,EL PASO,2013-01-23 00:00:00,21,5370.4
CO,EL PASO,2013-02-04 00:00:00,31,501.43
CO,EL PASO,2013-02-26 00:00:00,4,8070.0
CO,EL PASO,2013-03-19 00:00:00,2,15600.0
CO,EL PASO,2013-04-25 00:00:00,3,12271.03
CO,EL PASO,2013-05-15 00:00:00,15,75.53
CO,EL PASO,2013-07-31 00:00:00,3,180275.0
CO,EL PASO,2013-08-01 00:00:00,1,84297.0
CO,EL PASO,2013-08-06 00:00:00,2,53797.39
CO,EL PASO,2013-08-15 00:00:00,3,105630.0
CO,EL PASO,2013-08-21 00:00:00,1,44722.0
CO,ELBERT,2006-10-30 00:00:00,12,3822.0
CO,ELBERT,2006-11-20 00:00:00,1,138.0
CO,ELBERT,2010-06-07 00:00:00,7,410.97
CO,ELBERT,2011-08-31 00:00:00,1,25000.0
CO,ELBERT,2012-01-13 00:00:00,1,172193.0
CO,ELBERT,2012-02-01 00:00:00,4,180830.92
CO,ELBERT,2012-02-07 00:00:00,19,5163.0
CO,ELBERT,2012-02-08 00:00:00,102,55889.61
CO,ELBERT,2012-02-15 00:00:00,1,8524.0
CO,ELBERT,2012-03-01 00:00:00,2,57222.0
CO,ELBERT,2012-03-05 00:00:00,1,58235.0
CO,ELBERT,2012-03-06 00:00:00,2,276.0
CO,ELBERT,2012-03-16 00:00:00,1,8291.67
CO,ELBERT,2012-03-19 00:00:00,8,1058.1
CO,ELBERT,2012-04-20 00:00:00,6,2994.0
CO,ELBERT,2012-05-23 00:00:00,1,1900.0
CO,ELBERT,2012-05-29 00:00:00,12,3917.0
CO,ELBERT,2012-06-20 00:00:00,16,25004.3
CO,ELBERT,2012-07-10 00:00:00,2,7223.6
CO,ELBERT,2012-07-28 00:00:00,11,10653.16
CO,ELBERT,2012-08-20 00:00:00,11,10336.16
CO,ELBERT,2012-08-21 00:00:00,7,42000.0
CO,ELBERT,2012-10-10 00:00:00,13,236.01
CO,ELBERT,2013-03-12 00:00:00,1,11600.0
CO,ELBERT,2013-04-11 00:00:00,20,32.67
CO,ELBERT,2013-10-03 00:00:00,10,1668.99
CO,ELBERT,2013-10-31 00:00:00,5,259.3
CO,ELBERT,2014-04-21 15:50:40,1,499.0
CO,ELBERT,2014-04-21 15:50:41,5,2495.0
CO,FREMONT,2006-10-23 00:00:00,12,4986.0
CO,FREMONT,2006-11-08 00:00:00,3,1497.0
CO,FREMONT,2009-02-17 00:00:00,4,986.06
CO,FREMONT,2009-09-03 00:00:00,1,59000.0
CO,FREMONT,2010-08-02 00:00:00,1,120.0
CO,FREMONT,2011-01-18 00:00:00,10,1200.0
CO,FREMONT,2011-02-10 00:00:00,1,2208.0
CO,FREMONT,2011-02-17 00:00:00,1,195650.0
CO,FREMONT,2011-03-09 00:00:00,1,25000.0
CO,FREMONT,2011-03-28 00:00:00,1,195650.0
CO,FREMONT,2011-07-05 00:00:00,1,63.88
CO,FREMONT,2012-02-01 00:00:00,22,6370.03
CO,FREMONT,2012-02-05 00:00:00,3,5.41
CO,FREMONT,2012-02-15 00:00:00,323,1141.3
CO,FREMONT,2012-02-28 00:00:00,5,49.67
CO,FREMONT,2012-03-08 00:00:00,5,1695.14
CO,FREMONT,2012-03-13 00:00:00,3,47053.0
CO,FREMONT,2012-04-10 00:00:00,30,47.08
CO,FREMONT,2012-04-26 00:00:00,33,1875.56
CO,FREMONT,2012-05-02 00:00:00,35,490.74
CO,FREMONT,2012-05-08 00:00:00,10,4990.0
CO,FREMONT,2012-05-09 00:00:00,1,2900.0
CO,FREMONT,2012-05-16 00:00:00,71,407.64
CO,FREMONT,2012-06-14 00:00:00,4,36962.38
CO,FREMONT,2012-07-15 00:00:00,54,827.32
CO,FREMONT,2012-07-22 00:00:00,1,430.0
CO,FREMONT,2012-07-26 00:00:00,2,1056.0
CO,FREMONT,2012-07-29 00:00:00,16,113.27
CO,FREMONT,2012-07-30 00:00:00,2,27179.0
CO,FREMONT,2012-08-01 00:00:00,56,9175.18
CO,FREMONT,2012-08-03 00:00:00,42,101.57000000000001
CO,FREMONT,2012-08-07 00:00:00,3,27558.0
CO,FREMONT,2012-08-12 00:00:00,14,38.04
CO,FREMONT,2012-08-15 00:00:00,2,431.09
CO,FREMONT,2012-08-19 00:00:00,35,4533.62
CO,FREMONT,2012-08-20 00:00:00,115,94.59
CO,FREMONT,2012-09-05 00:00:00,1,25000.0
CO,FREMONT,2012-10-30 00:00:00,2,0.0
CO,FREMONT,2012-12-11 00:00:00,3,1743.0
CO,FREMONT,2012-12-12 00:00:00,4,0.0
CO,FREMONT,2012-12-27 00:00:00,29,11.4
CO,FREMONT,2012-12-29 00:00:00,8,342.0
CO,FREMONT,2013-01-08 00:00:00,109,449.35
CO,FREMONT,2013-01-09 00:00:00,2,0.0
CO,FREMONT,2013-01-16 00:00:00,57,4372.74
CO,FREMONT,2013-01-22 00:00:00,36,22297.95
CO,FREMONT,2013-01-31 00:00:00,37,5268.35
CO,FREMONT,2013-02-06 00:00:00,5,5038.01
CO,FREMONT,2013-02-14 00:00:00,9,9234.73
CO,FREMONT,2013-02-27 00:00:00,79,6967.41
CO,FREMONT,2013-03-05 00:00:00,27,26623.85
CO,FREMONT,2013-03-13 00:00:00,3,1296.73
CO,FREMONT,2013-03-27 00:00:00,26,24632.87
CO,FREMONT,2013-04-11 00:00:00,15,11204.35
CO,FREMONT,2013-04-12 00:00:00,1,5578.0
CO,FREMONT,2013-04-17 00:00:00,2,2170.0
CO,FREMONT,2013-04-24 00:00:00,2,12500.0
CO,FREMONT,2013-04-30 00:00:00,19,5291.63
CO,FREMONT,2013-05-01 00:00:00,27,158292.08
CO,FREMONT,2013-05-06 00:00:00,9,370.0
CO,FREMONT,2013-05-09 00:00:00,1,450.0
CO,FREMONT,2013-05-15 00:00:00,10,34503.41
CO,FREMONT,2013-05-22 00:00:00,14,40711.1
CO,FREMONT,2013-05-29 00:00:00,4,28665.8
CO,FREMONT,2013-06-05 00:00:00,3,2100.0
CO,FREMONT,2013-06-11 00:00:00,3,1168.0
CO,FREMONT,2013-06-18 00:00:00,3,3582.9
CO,FREMONT,2013-06-19 00:00:00,1,55204.0
CO,FREMONT,2013-07-03 00:00:00,4,0.0
CO,FREMONT,2013-07-24 00:00:00,5,0.0
CO,FREMONT,2013-07-31 00:00:00,10,306721.0
CO,FREMONT,2013-08-07 00:00:00,34,93817.13
CO,FREMONT,2013-08-14 00:00:00,11,212821.84000000003
CO,FREMONT,2013-08-28 00:00:00,23,2022.25
CO,FREMONT,2013-08-29 00:00:00,2,57018.12
CO,FREMONT,2013-09-04 00:00:00,2,0.0
CO,FREMONT,2013-09-05 00:00:00,3,43850.3
CO,FREMONT,2013-09-11 00:00:00,3,0.0
CO,FREMONT,2013-09-25 00:00:00,8,0.0
CO,FREMONT,2013-10-03 00:00:00,10,328.0
CO,FREMONT,2013-10-08 00:00:00,4,168704.0
CO,FREMONT,2013-10-23 00:00:00,32,1326.65
CO,FREMONT,2013-10-29 00:00:00,3,174968.0
CO,FREMONT,2013-11-06 00:00:00,8,218.14
CO,FREMONT,2013-12-11 00:00:00,92,42401.3
CO,FREMONT,2013-12-18 00:00:00,75,15508.170000000002
CO,FREMONT,2013-12-31 00:00:00,18,13544.08
CO,FREMONT,2014-01-15 00:00:00,280,19.96
CO,FREMONT,2014-01-30 00:00:00,4,126075.91
CO,FREMONT,2014-02-05 00:00:00,3,0.0
CO,FREMONT,2014-02-13 00:00:00,1,733000.0
CO,FREMONT,2014-02-18 00:00:00,1,0.0
CO,FREMONT,2014-02-25 00:00:00,1,110000.0
CO,FREMONT,2014-02-26 00:00:00,3,36800.0
CO,FREMONT,2014-03-11 00:00:00,1,94370.0
CO,FREMONT,2014-03-12 00:00:00,4,50490.0
CO,FREMONT,2014-03-26 00:00:00,61,70194.2
CO,FREMONT,2014-04-01 00:00:00,1,0.0
CO,FREMONT,2014-04-08 00:00:00,4,0.0
CO,FREMONT,2014-04-14 00:00:00,56,362.4
CO,FREMONT,2014-04-22 00:00:00,2,0.0
CO,FREMONT,2014-04-23 00:00:00,4,57018.12
CO,GARFIELD,2006-10-24 00:00:00,2,276.0
CO,GARFIELD,2006-11-08 00:00:00,6,2994.0
CO,GARFIELD,2010-03-24 00:00:00,1,44547.0
CO,GARFIELD,2010-06-23 00:00:00,1,31392.0
CO,GARFIELD,2010-07-22 00:00:00,3,1905.89
CO,GARFIELD,2010-10-21 00:00:00,1,635.96
CO,GARFIELD,2010-10-27 00:00:00,2,633.97
CO,GARFIELD,2011-03-31 00:00:00,2,1269.93
CO,GARFIELD,2011-04-04 00:00:00,2,1269.93
CO,GARFIELD,2011-05-03 00:00:00,5,266.17
CO,GARFIELD,2012-03-14 00:00:00,90,473.48
CO,GARFIELD,2012-04-19 00:00:00,90,14.98
CO,GARFIELD,2012-04-30 00:00:00,40,16423.29
CO,GARFIELD,2012-05-03 00:00:00,1,58.2
CO,GARFIELD,2012-07-11 00:00:00,4,1200.0
CO,GARFIELD,2012-07-24 00:00:00,5,9031.769999999999
CO,GARFIELD,2012-08-16 00:00:00,5,9031.769999999999
CO,GILPIN,2006-11-08 00:00:00,16,4012.26
CO,GILPIN,2012-05-30 00:00:00,35,238.32999999999998
CO,GRAND,2006-11-08 00:00:00,3,414.0
CO,GRAND,2008-04-10 00:00:00,3,414.0
CO,GRAND,2010-08-02 00:00:00,7,840.0
CO,GUNNISON,2006-06-06 00:00:00,4,1996.0
CO,GUNNISON,2006-10-24 00:00:00,2,637.0
CO,GUNNISON,2006-11-09 00:00:00,2,998.0
CO,GUNNISON,2011-02-28 00:00:00,1,2208.0
CO,GUNNISON,2011-03-11 00:00:00,1,2208.0
